player_id,event_date,play_time,matches_played,avg_score,is_churn
P01118,2023-01-22,336,37,58.9964450035759,0
P01119,2023-03-01,307,33,88.63363350073558,0
P01120,2023-03-05,223,35,69.18753436419226,0
P01121,2023-04-03,292,28,78.51160467047116,0
P01122,2023-03-13,364,29,81.7598032424396,0
P01123,2023-01-11,344,17,66.96763129583904,0
P01124,2023-01-14,235,29,55.95999918303154,0
P01125,2023-03-01,330,26,72.80535902655237,0
P01126,2023-01-30,326,24,72.64172236754271,1
P01127,2023-02-04,317,35,74.39496521402623,0
P01128,2023-03-26,298,22,74.45017007705634,1
P01129,2023-02-06,333,33,70.01227157666821,0
P01130,2023-01-05,334,28,69.6246269815268,0
P01131,2023-03-24,267,46,77.97703528814786,0
P01132,2023-03-19,322,28,66.76142609970324,0
P01133,2023-01-26,290,31,74.04676551909682,1
P01134,2023-03-03,225,24,69.37041268590526,0
P01135,2023-01-04,271,33,77.95605243643247,1
P01136,2023-03-30,221,23,86.08576280318272,1
P01137,2023-02-11,349,31,86.49377773119019,0
P01138,2023-03-30,317,36,87.89290872537674,0
P01139,2023-01-18,282,28,71.65907224657882,0
P01140,2023-02-09,371,31,72.4995300816884,0
P01141,2023-03-13,303,26,62.31047686541815,0
P01142,2023-02-08,228,33,71.5745097216774,0
P01143,2023-01-14,278,35,71.93162176052135,0
P01144,2023-02-01,381,20,68.82852364380554,0
P01145,2023-02-20,266,27,68.78206856577266,0
P01146,2023-02-07,313,43,58.02301809821164,1
P01147,2023-04-07,337,24,61.580874042776024,0
P01148,2023-01-23,329,26,75.44543587578747,0
P01149,2023-03-04,422,33,75.8207330627973,0
P01150,2023-01-15,241,25,79.830558694958,1
P01151,2023-04-07,246,27,72.41105529782347,0
P01152,2023-01-25,242,23,75.11654237832497,1
P01153,2023-01-17,285,35,87.50509549064799,1
P01154,2023-04-07,354,27,74.47099176203503,1
P01155,2023-03-07,248,34,68.67930852859229,0
P01156,2023-03-19,355,33,63.09052095942217,0
P01157,2023-02-22,301,40,82.9747986361843,1
P01158,2023-02-20,244,28,57.966575966153165,1
P01159,2023-02-08,212,34,66.61581380311898,1
P01160,2023-02-20,223,37,79.18579332936477,0
P01161,2023-03-11,266,32,55.93446823149198,0
P01162,2023-01-06,291,30,68.85645212119289,0
P01163,2023-03-08,367,28,76.29167506295732,1
P01164,2023-01-07,339,29,71.16662345799412,1
P01165,2023-02-20,258,38,65.17311072471757,0
P01166,2023-03-13,320,30,69.06555675119422,0
P01167,2023-02-11,382,22,83.16984326654028,0
P01168,2023-03-05,393,32,93.31377390779242,0
P01169,2023-01-15,284,35,76.39488681593598,0
P01170,2023-01-29,347,26,55.11715020150798,0
P01171,2023-02-02,369,29,80.68102277110594,0
P01172,2023-04-04,224,38,71.03616485444334,0
P01173,2023-01-27,274,30,64.04577147761547,1
P01174,2023-02-05,411,28,66.99726948574836,1
P01175,2023-01-29,284,29,67.42210152178119,1
P01176,2023-02-07,153,31,60.891523972221535,1
P01177,2023-02-26,293,27,74.36931222893634,0
P01178,2023-04-07,356,31,93.28146799309826,1
P01179,2023-01-27,300,32,64.00808908997162,1
P01180,2023-02-24,335,44,92.97347025157504,0
P01181,2023-02-02,346,22,77.08116677476143,0
P01182,2023-03-09,282,30,74.07102711543916,1
P01183,2023-03-27,274,28,71.78040084933856,1
P01184,2023-03-07,307,32,66.93855832534612,0
P01185,2023-01-10,308,19,77.91852601834515,0
P01186,2023-01-05,302,30,80.21979047195808,1
P01187,2023-03-15,304,15,50.74857085691444,1
P01188,2023-04-07,262,30,100.43038339167649,0
P01189,2023-02-07,337,23,56.89013634250545,0
P01190,2023-01-13,329,28,69.77671197295214,0
P01191,2023-01-31,233,29,49.4171214067357,0
P01192,2023-02-16,280,27,72.32090751634443,1
P01193,2023-04-10,304,30,70.38536124142489,0
P01194,2023-03-29,273,35,69.8830663220065,0
P01195,2023-02-21,331,26,78.04333671893751,1
P01196,2023-02-25,296,28,72.5618827730627,0
P01197,2023-01-15,308,39,80.3841879949627,1
P01198,2023-01-29,279,29,62.62669253785825,0
P01199,2023-01-08,200,32,75.77383276834055,1
P01200,2023-01-05,197,32,68.68319049844352,1
P01201,2023-01-29,329,33,71.29660553466772,0
P01202,2023-02-16,313,32,77.70348649180517,1
P01203,2023-03-09,321,19,69.9569426858911,1
P01204,2023-03-17,306,26,73.9483426592282,1
P01205,2023-02-14,310,36,63.45754589356615,0
P01206,2023-01-02,348,33,85.95512230345912,0
P01207,2023-01-27,322,41,82.28444032994621,0
P01208,2023-04-05,352,32,75.99983556814747,0
P01209,2023-02-05,308,25,72.5733998117386,0
P01210,2023-02-05,284,29,73.95628395153798,0
P01211,2023-01-26,309,35,85.74023372514284,1
P01212,2023-02-12,258,30,81.57605568637844,0
P01213,2023-01-27,281,22,85.90844329919439,1
P01214,2023-03-10,308,26,71.58108927084527,1
P01215,2023-01-20,308,26,79.83399279457956,0
P01216,2023-01-11,294,34,86.88673982155345,0
P01217,2023-03-15,230,32,65.73854196706438,1
P01218,2023-02-07,331,30,65.10957139193431,0
P01219,2023-01-06,341,33,77.75204494730384,0
P01220,2023-03-13,382,24,62.6505810671965,1
P01221,2023-01-23,322,36,56.84175000298976,0
P01222,2023-02-16,300,25,86.7464573000855,1
P01223,2023-03-31,249,34,88.48898525665675,1
P01224,2023-02-15,374,34,63.1998044578682,0
P01225,2023-01-12,312,35,60.68013238919728,1
P01226,2023-03-31,309,26,68.46810298363427,0
P01227,2023-01-13,287,20,87.52808352119567,1
P01228,2023-03-03,284,26,70.89261547421856,1
P01229,2023-03-23,334,30,75.94695017714811,0
P01230,2023-03-30,248,30,78.24921741028031,0
P01231,2023-04-07,381,27,76.73847802358618,0
P01232,2023-03-01,370,26,89.94071144003418,0
P01233,2023-02-12,282,27,67.80108971277261,1
P01234,2023-03-17,256,27,73.97793229048582,0
P01235,2023-04-10,199,29,77.3242569959737,0
P01236,2023-03-09,237,24,74.51004298834309,0
P01237,2023-01-05,336,30,62.80898792488957,0
P01238,2023-02-06,315,28,60.27464483139968,1
P01239,2023-03-13,324,30,60.0652272249485,0
P01240,2023-04-02,207,35,82.26254749842461,1
P01241,2023-01-31,280,27,66.79597009310649,1
P01242,2023-01-09,368,31,79.69274903941304,0
P01243,2023-02-20,295,26,75.86743037818206,0
P01244,2023-01-29,236,30,65.25142864478354,0
P01245,2023-03-19,294,33,65.50100930820429,0
P01246,2023-02-09,261,21,76.34013160414098,0
P01247,2023-02-10,316,32,75.77684709562295,1
P01248,2023-03-27,301,21,79.92032236277075,1
P01249,2023-01-11,327,27,70.42495442221409,0
P01250,2023-01-23,239,25,66.53292220992304,0
P01251,2023-01-01,277,27,76.09870524995284,0
P01252,2023-02-15,354,33,89.19919124446612,1
P01253,2023-01-21,232,29,56.233209331003806,0
P01254,2023-03-31,249,30,67.00947328026254,0
P01255,2023-02-05,309,31,80.9044014228342,0
P01256,2023-02-23,314,33,77.1648563448724,1
P01257,2023-03-28,275,35,81.05019293823509,0
P01258,2023-02-26,286,27,70.70344975370213,0
P01259,2023-01-01,326,35,58.880839826913,0
P01260,2023-03-04,342,27,91.71492717866658,0
P01261,2023-02-23,246,31,85.83835889910897,1
P01262,2023-02-24,318,21,74.75821842578877,0
P01263,2023-02-09,375,24,66.58339383029038,0
P01264,2023-01-15,294,19,70.09432425358662,1
P01265,2023-01-21,246,30,77.29083511809759,0
P01266,2023-02-16,243,39,72.48367733314043,0
P01267,2023-03-14,291,32,74.85500835484947,1
P01268,2023-02-22,351,29,91.10137204175871,1
P01269,2023-01-09,297,36,84.2367521329952,0
P01270,2023-03-15,309,36,63.292215313333635,1
P01271,2023-02-21,250,36,75.76919002275362,1
P01272,2023-02-26,349,29,69.79636490162885,0
P01273,2023-01-26,242,32,77.9794312574822,0
P01274,2023-02-10,274,25,74.36668593491157,0
P01275,2023-02-04,331,39,104.6769877876674,1
P01276,2023-03-04,198,39,79.29261657535943,1
P01277,2023-01-25,308,31,73.658159938332,0
P01278,2023-03-31,248,29,93.4300605733349,0
P01279,2023-03-16,300,24,77.0554945885258,0
P01280,2023-02-07,282,24,59.81275703919657,0
P01281,2023-01-02,405,27,73.75553020397984,0
P01282,2023-01-07,280,30,81.13703247372054,0
P01283,2023-03-23,392,41,79.84529482898303,0
P01284,2023-04-01,329,27,85.05174704368324,0
P01285,2023-02-03,259,27,76.53716468711153,1
P01286,2023-04-01,316,28,75.83110971564663,1
P01287,2023-01-17,284,37,60.97524698309808,1
P01288,2023-02-12,312,22,90.28422257862165,0
P01289,2023-02-28,264,29,71.94396419801068,1
P01290,2023-02-20,384,32,65.20465186377677,1
P01291,2023-02-23,346,36,101.27907888198509,0
P01292,2023-01-24,301,30,91.80085688242754,0
P01293,2023-01-25,386,36,70.52251077742652,1
P01294,2023-03-12,303,22,56.19328655744574,0
P01295,2023-02-21,354,34,67.81528578725468,0
P01296,2023-03-11,301,25,90.79135596259904,0
P01297,2023-03-29,319,35,76.7671330370536,0
P01298,2023-02-02,295,33,61.50563653364012,0
P01299,2023-02-18,304,22,82.83981542227497,0
P01300,2023-01-29,308,36,72.90141971386956,0
P01301,2023-03-04,266,25,68.51298032207835,0
P01302,2023-01-22,279,26,69.27159520400244,1
P01303,2023-01-26,289,24,88.0639250813688,1
P01304,2023-01-28,311,25,80.46636348354079,0
P01305,2023-03-26,298,35,60.13942313190304,0
P01306,2023-02-18,358,32,78.67188780116952,0
P01307,2023-03-12,342,35,76.076150797463,0
P01308,2023-03-22,290,24,70.79592268409256,1
P01309,2023-03-25,369,31,71.32318876540721,0
P01310,2023-02-18,393,32,66.34947569915913,0
P01311,2023-01-20,197,26,68.37473628442272,0
P01312,2023-03-27,346,33,77.89723448536051,0
P01313,2023-04-02,265,33,72.22430092996308,0
P01314,2023-03-04,340,26,80.45681638190335,0
P01315,2023-03-02,361,35,67.15020367556133,1
P01316,2023-02-18,256,32,82.07494616370823,0
P01317,2023-03-12,207,33,88.1444457445616,0
P01318,2023-01-01,341,33,74.93216360000679,0
P01319,2023-04-06,306,29,80.20626610274917,0
P01320,2023-01-13,216,33,80.59642871901568,0
P01321,2023-04-04,426,32,69.97901976391339,0
P01322,2023-03-28,331,42,80.63364967832048,1
P01323,2023-02-20,333,28,52.315655669713436,0
P01324,2023-02-25,368,17,48.334334578280064,0
P01325,2023-03-24,270,26,71.70521736012384,0
P01326,2023-03-03,306,37,81.33465809050394,0
P01327,2023-02-01,234,30,74.1494666974845,0
P01328,2023-01-30,269,24,82.45873628978934,0
P01329,2023-01-29,319,29,62.98264350851363,0
P01330,2023-02-18,216,39,83.82839399979392,0
P01331,2023-02-14,268,35,91.28812614414223,0
P01332,2023-04-03,253,32,68.03589485094119,0
P01333,2023-01-30,307,33,82.70998761504332,0
P01334,2023-01-16,328,22,75.22818313830112,0
P01335,2023-02-09,337,22,79.41840544935835,0
P01336,2023-01-19,349,30,91.26811566701089,0
P01337,2023-01-18,368,28,78.27303273175585,0
P01338,2023-01-01,330,16,82.64442120997018,0
P01339,2023-03-19,394,26,62.369553588203175,0
P01340,2023-02-16,305,28,82.33640785952781,1
P01341,2023-03-07,291,33,91.10007150854128,1
P01342,2023-04-02,330,29,65.76499377086779,0
P01343,2023-04-04,289,29,71.76976854351825,0
P01344,2023-02-07,392,30,81.86126634224237,0
P01345,2023-02-20,356,40,79.4778412779995,0
P01346,2023-03-04,337,22,61.4027224823392,0
P01347,2023-01-04,306,28,76.64911372411841,1
P01348,2023-01-01,279,34,71.67318194769042,0
P01349,2023-01-08,335,31,65.31344867702897,1
P01350,2023-01-29,243,34,88.5672486839267,0
P01351,2023-02-24,376,36,75.0546037757324,0
P01352,2023-01-03,291,40,84.83048652906105,1
P01353,2023-02-01,315,37,63.265869737546794,1
P01354,2023-01-10,254,30,80.8894565752109,1
P01355,2023-03-15,336,33,85.61689522816587,1
P01356,2023-03-24,277,34,72.57851399645739,0
P01357,2023-02-03,332,33,70.02819890821847,0
P01358,2023-04-07,337,35,61.957282589871845,0
P01359,2023-03-28,267,29,66.31947320898723,0
P01360,2023-02-24,243,32,70.47366715364508,1
P01361,2023-04-02,376,35,65.24088829843342,1
P01362,2023-02-01,290,28,67.32053338894967,1
P01363,2023-02-19,311,22,76.58096916404709,0
P01364,2023-01-07,324,37,77.7778819839271,0
P01365,2023-04-03,237,29,85.9084502053177,1
P01366,2023-01-08,323,36,67.38226646121548,0
P01367,2023-03-06,304,35,75.23185211134516,0
P01368,2023-02-26,267,24,70.82303227460099,1
P01369,2023-03-08,242,24,70.11634750362887,0
P01370,2023-03-29,330,40,71.83860770360344,1
P01371,2023-03-28,356,29,73.0382453525354,0
P01372,2023-02-28,308,26,77.50396266296062,0
P01373,2023-03-13,228,35,71.69642033423125,0
P01374,2023-02-23,247,31,87.27330630051769,0
P01375,2023-03-08,278,32,57.95599618312098,0
P01376,2023-02-20,378,26,85.53953625489285,0
P01377,2023-04-07,287,29,71.31496334057962,1
P01378,2023-04-02,276,34,73.11167083397345,1
P01379,2023-01-08,216,26,74.90384521636356,0
P01380,2023-02-03,267,33,82.0564204325597,0
P01381,2023-02-04,238,26,66.19708441030724,0
P01382,2023-04-06,249,35,68.43140772780501,1
P01383,2023-03-29,305,35,80.00559671897648,0
P01384,2023-03-19,279,41,58.01821170624743,0
P01385,2023-02-01,384,31,74.65833369109748,0
P01386,2023-02-15,353,24,67.02270329510011,0
P01387,2023-01-16,269,29,64.91770825545122,0
P01388,2023-03-09,254,35,58.6153615173517,1
P01389,2023-02-06,369,32,82.72302055069035,1
P01390,2023-02-23,383,32,76.58825899209651,0
P01391,2023-03-26,190,33,68.27718797251704,0
P01392,2023-01-14,304,27,73.35442090329431,0
P01393,2023-04-05,287,31,64.07117685745722,0
P01394,2023-02-24,332,40,69.638141565595,0
P01395,2023-02-17,397,25,73.01653664081942,0
P01396,2023-03-23,275,26,75.63950475085812,1
P01397,2023-01-07,196,27,78.92063611974943,0
P01398,2023-03-15,328,26,56.941475860011394,0
P01399,2023-01-07,369,32,78.95175959224812,0
P01400,2023-02-02,284,31,57.745037788066206,0
P01401,2023-01-23,264,40,79.31533478591582,0
P01402,2023-03-26,278,17,72.86689045551545,0
P01403,2023-01-19,342,24,85.91459846412651,0
P01404,2023-01-19,277,33,68.25526910629091,1
P01405,2023-02-05,316,36,82.80840010473713,0
P01406,2023-01-29,301,31,63.32606775041177,0
P01407,2023-03-01,296,30,76.05887867593071,0
P01408,2023-03-23,335,36,54.61999030447612,0
P01409,2023-01-02,276,23,83.83062961203781,0
P01410,2023-01-01,278,29,92.26873403339546,1
P01411,2023-02-16,339,23,68.01777777526249,0
P01412,2023-03-10,250,30,76.22630566981314,0
P01413,2023-01-20,255,24,79.438379247952,0
P01414,2023-01-11,236,40,59.4974500284739,0
P01415,2023-01-02,342,25,67.50893303209756,0
P01416,2023-03-08,294,35,66.88990181362513,1
P01417,2023-03-28,234,32,99.07063650435298,0
P01418,2023-01-12,342,27,85.45802364360361,1
P01419,2023-01-20,272,26,72.82917135083898,0
P01420,2023-01-05,256,32,82.79040744034008,0
P01421,2023-02-06,290,28,77.11249517708718,0
P01422,2023-02-07,373,36,80.93037273929748,0
P01423,2023-04-04,280,30,64.46485838752676,0
P01424,2023-01-09,328,29,88.73376391879333,1
P01425,2023-04-08,336,22,67.32259608729659,0
P01426,2023-02-22,322,34,67.84027974581568,0
P01427,2023-02-13,363,23,80.9022718177745,1
P01428,2023-04-09,264,27,78.45760751743465,0
P01429,2023-03-27,247,29,75.2315673607061,1
P01430,2023-01-24,246,36,83.3960008354004,0
P01431,2023-03-22,292,23,63.389447612464124,0
P01432,2023-03-15,252,29,93.4435354667537,0
P01433,2023-01-30,307,26,69.99344781954241,0
P01434,2023-02-28,303,36,74.1158886284714,1
P01435,2023-03-28,350,25,93.5982676179261,1
P01436,2023-04-06,314,34,67.905599598432,0
P01437,2023-03-22,279,26,85.23042502522681,0
P01438,2023-03-22,320,29,72.85678071802351,0
P01439,2023-01-14,248,24,66.58165431005935,0
P01440,2023-01-09,298,35,71.16260807634531,0
P01441,2023-02-09,315,43,80.66280196772195,0
P01442,2023-03-07,306,25,85.14266329757736,1
P01443,2023-01-25,320,34,77.25605919917834,0
P01444,2023-03-14,267,38,59.02056348114812,1
P01445,2023-01-22,357,40,81.35531649661826,0
P01446,2023-01-04,391,32,73.57868165384069,1
P01447,2023-01-26,219,29,63.9751723317121,0
P01448,2023-02-27,239,29,78.46393620349467,0
P01449,2023-01-29,302,29,86.33839518647117,1
P01450,2023-04-08,287,32,75.06718947997194,1
P01451,2023-03-28,394,31,84.23332691789261,1
P01452,2023-02-06,310,26,79.62396034440594,0
P01453,2023-03-16,369,19,79.75304294826677,1
P01454,2023-03-11,197,35,71.94513048947364,0
P01455,2023-01-18,340,38,83.1869653882734,0
P01456,2023-03-26,264,26,84.141788454303,0
P01457,2023-02-11,263,34,82.92667840213774,1
P01458,2023-04-10,287,39,71.86213263276251,0
P01459,2023-02-10,228,30,84.85079769488608,0
P01460,2023-02-07,322,42,78.86314504809512,0
P01461,2023-02-03,309,26,65.27674538572936,0
P01462,2023-01-17,313,29,71.18507715720054,0
P01463,2023-02-06,344,27,69.69591025770369,0
P01464,2023-01-25,375,39,55.1210312048847,0
P01465,2023-03-17,281,23,85.03413050178341,0
P01466,2023-03-28,323,34,106.01186717683018,1
P01467,2023-03-27,314,31,87.08347901880936,0
P01468,2023-03-26,318,27,76.62859324619224,0
P01469,2023-01-27,319,38,69.84181269370926,0
P01470,2023-02-26,379,28,65.74916256770868,0
P01471,2023-01-31,277,32,76.50645378818759,0
P01472,2023-01-06,223,27,84.68306513259968,1
P01473,2023-04-01,265,28,68.2541754779175,0
P01474,2023-02-09,337,25,100.6426017755055,0
P01475,2023-04-08,301,26,61.16006867284765,0
P01476,2023-01-12,276,30,77.244982048532,1
P01477,2023-02-22,246,24,75.70294348538897,1
P01478,2023-03-12,311,24,75.0662642041109,0
P01479,2023-01-10,332,31,69.31145097762914,0
P01480,2023-02-14,315,18,75.82466393697149,0
P01481,2023-01-17,287,35,70.5022885824746,0
P01482,2023-01-26,307,26,87.87889402212542,0
P01483,2023-03-26,307,29,91.20774083408945,0
P01484,2023-04-02,309,37,71.11456750616956,0
P01485,2023-03-03,240,35,58.55029323425006,1
P01486,2023-02-15,309,31,78.17647123722884,0
P01487,2023-03-05,277,40,77.81594410013717,1
P01488,2023-01-02,352,32,76.05212308884454,0
P01489,2023-02-23,306,37,80.32952721017833,0
P01490,2023-03-06,341,33,88.81527811243872,0
P01491,2023-02-20,284,20,83.32972180334055,0
P01492,2023-02-22,286,34,80.31435319936985,0
P01493,2023-02-05,374,32,82.5391554470743,0
P01494,2023-01-26,321,35,77.51475818997783,0
P01495,2023-01-29,264,23,65.54559056647713,0
P01496,2023-01-21,344,28,89.50456415125785,1
P01497,2023-01-11,273,36,76.02583568843197,0
P01498,2023-02-09,311,27,65.54060734779591,0
P01499,2023-01-11,391,21,63.72021184488264,0
P01500,2023-02-05,228,21,65.82200813499993,1
P01501,2023-02-28,291,18,62.67294479471466,0
P01502,2023-02-08,320,27,81.68884426670556,0
P01503,2023-04-09,338,32,73.24888370590821,0
P01504,2023-02-23,237,23,82.76004744042707,0
P01505,2023-04-08,223,32,86.69473619916877,0
P01506,2023-02-24,354,31,84.1078191694613,0
P01507,2023-01-24,263,28,81.34023406042665,0
P01508,2023-01-22,261,31,77.87529120153222,0
P01509,2023-03-10,377,24,73.09636936681942,0
P01510,2023-02-25,303,29,73.76353872766086,0
P01511,2023-02-02,303,34,80.84363489046177,0
P01512,2023-02-05,291,47,65.38684608232381,0
P01513,2023-01-20,238,32,74.46115248712616,1
P01514,2023-03-24,333,23,67.5715780847236,0
P01515,2023-04-09,320,26,86.72982078575461,0
P01516,2023-03-22,308,28,82.17057326912753,0
P01517,2023-03-03,294,33,96.37454445575577,0
P01518,2023-04-08,285,20,67.42298742759958,0
P01519,2023-03-14,345,29,68.4952618661803,1
P01520,2023-01-26,292,29,75.57501100244288,0
P01521,2023-03-07,296,34,67.7454150743502,0
P01522,2023-03-14,326,26,80.3761980351959,1
P01523,2023-03-14,310,27,74.49046873227769,0
P01524,2023-02-09,382,22,70.11469298300315,1
P01525,2023-01-17,211,27,85.87604564614412,0
P01526,2023-01-01,314,32,56.50411489558611,0
P01527,2023-03-30,264,20,80.42113176838917,0
P01528,2023-03-02,252,33,69.488675321303,0
P01529,2023-02-12,277,24,83.16756473923678,1
P01530,2023-02-11,302,34,85.56255708065297,1
P01531,2023-01-25,304,21,52.23649462947438,0
P01532,2023-02-08,224,29,72.88377621245779,1
P01533,2023-02-04,272,32,75.58191627986605,0
P01534,2023-01-03,314,33,51.42164256800227,1
P01535,2023-02-13,256,36,77.27750827209475,1
P01536,2023-02-20,244,31,69.71947092545602,0
P01537,2023-04-04,187,20,62.942726837690834,0
P01538,2023-04-08,266,32,68.49510915910992,1
P01539,2023-01-12,242,24,66.76686363546841,0
P01540,2023-01-19,250,23,69.29142685627687,1
P01541,2023-02-13,286,36,76.85123390952543,0
P01542,2023-02-28,270,25,84.8124653006443,0
P01543,2023-02-18,241,26,74.22164050176117,0
P01544,2023-03-02,194,26,86.02758070661989,0
P01545,2023-01-17,315,26,64.54042516109413,0
P01546,2023-03-15,337,24,76.52889266600643,0
P01547,2023-02-26,280,23,96.06611548176073,0
P01548,2023-02-24,286,25,59.09435236825043,1
P01549,2023-02-16,300,32,58.71242271061062,0
P01550,2023-01-12,378,32,87.79971703333489,1
P01551,2023-03-03,221,20,77.2052513193528,0
P01552,2023-03-21,279,26,68.984999583402,0
P01553,2023-03-29,213,24,63.703263644945004,1
P01554,2023-03-24,318,28,74.64011397142436,0
P01555,2023-01-08,292,29,76.33579090280381,1
P01556,2023-04-05,310,21,76.3852728610472,0
P01557,2023-01-21,307,27,63.605525824744525,0
P01558,2023-03-22,349,40,71.63051077371338,1
P01559,2023-03-28,326,32,69.3191705365479,0
P01560,2023-03-21,341,30,81.46443891396508,0
P01561,2023-03-11,246,31,64.1955057290593,0
P01562,2023-03-13,359,33,75.76027773180394,1
P01563,2023-01-25,263,36,101.34226417635905,1
P01564,2023-03-23,266,27,63.512695213410915,0
P01565,2023-03-30,313,23,67.52737022095027,1
P01566,2023-01-12,315,33,74.06137546901203,1
P01567,2023-01-15,246,34,45.57745587877179,1
P01568,2023-02-28,291,26,60.731725428802264,0
P01569,2023-01-26,374,43,78.1069255004326,0
P01570,2023-01-26,226,27,73.24329879233514,1
P01571,2023-02-16,374,23,85.54707157543645,0
P01572,2023-02-01,287,20,72.61875161655026,1
P01573,2023-01-10,183,29,71.73855836803881,0
P01574,2023-01-16,231,33,67.9712922483838,0
P01575,2023-03-12,251,25,71.57154921890988,1
P01576,2023-01-17,268,33,62.88412181803187,1
P01577,2023-01-23,294,39,73.52534097035213,0
P01578,2023-01-26,164,18,65.28743186110768,0
P01579,2023-03-26,309,39,62.89234578753309,1
P01580,2023-03-27,247,35,68.60542562498595,1
P01581,2023-01-07,369,30,79.51152819738623,0
P01582,2023-01-14,286,36,76.42255507557914,0
P01583,2023-03-20,347,25,81.67606526554252,1
P01584,2023-01-07,355,37,65.7676386433023,0
P01585,2023-01-09,354,28,74.86803867618248,1
P01586,2023-02-17,271,33,92.01792101538562,0
P01587,2023-03-13,271,29,88.9751473190746,0
P01588,2023-02-28,288,29,62.25363114144518,0
P01589,2023-03-28,331,28,64.91596073828498,0
P01590,2023-04-03,274,35,91.97470389281115,1
P01591,2023-03-23,294,33,79.51550426252572,1
P01592,2023-04-05,313,39,73.0926991359598,0
P01593,2023-04-04,254,32,71.97588330443934,1
P01594,2023-02-08,251,35,77.27459778605747,0
P01595,2023-04-09,292,33,77.39993505126681,1
P01596,2023-01-18,298,30,69.6683887093481,0
P01597,2023-02-28,321,29,73.36799492251943,0
P01598,2023-01-17,333,30,69.31779163286917,0
P01599,2023-01-14,245,43,76.68740509675284,0
P01600,2023-01-31,259,28,67.62432429037652,1
P01601,2023-01-24,251,26,62.322534263848226,0
P01602,2023-04-09,370,37,89.75375763710281,0
P01603,2023-03-01,293,32,74.30424401233637,0
P01604,2023-02-14,300,19,91.97054659723986,0
P01605,2023-04-08,302,31,55.67717278816623,0
P01606,2023-01-03,264,31,60.50526964196516,0
P01607,2023-02-06,378,33,79.66794774256135,0
P01608,2023-02-12,320,29,74.31267406413143,1
P01609,2023-02-09,301,23,63.423099369457915,0
P01610,2023-03-31,244,31,86.36495357290315,0
P01611,2023-02-24,241,27,66.30106670769128,1
P01612,2023-03-28,284,29,86.9855070311208,1
P01613,2023-02-08,265,26,74.29565170422573,1
P01614,2023-01-15,246,26,64.3006943440411,0
P01615,2023-01-04,281,33,68.31261481330861,0
P01616,2023-04-03,289,35,88.72153027910753,1
P01617,2023-03-27,307,38,72.02252964954943,0
P01618,2023-01-25,274,22,84.72340871339654,0
P01619,2023-01-13,249,25,89.00440084798325,0
P01620,2023-03-23,251,30,74.19576750144013,0
P01621,2023-02-02,360,39,72.76807047073797,1
P01622,2023-01-16,237,37,70.95031862419918,0
P01623,2023-02-11,318,23,78.52097624321858,1
P01624,2023-03-07,325,32,90.05930024000065,0
P01625,2023-02-24,293,23,62.72963600693673,1
P01626,2023-04-09,388,20,77.1915235965408,0
P01627,2023-02-11,325,35,76.75879426858272,0
P01628,2023-02-03,392,30,56.95812890303041,0
P01629,2023-01-30,267,26,66.12534268019787,1
P01630,2023-01-13,268,27,68.17458893312367,1
P01631,2023-01-13,326,31,82.64029532800238,0
P01632,2023-01-18,286,29,84.38950911200821,0
P01633,2023-02-01,384,36,56.24621600081775,1
P01634,2023-04-06,317,36,81.39202082955167,1
P01635,2023-04-09,247,34,80.09927984820374,0
P01636,2023-02-08,213,32,80.78386676470575,1
P01637,2023-02-15,296,35,76.52745964297654,0
P01638,2023-01-29,295,29,84.504398451294,0
P01639,2023-03-03,315,36,86.71520695452716,0
P01640,2023-04-03,360,27,58.66134336106257,1
P01641,2023-03-03,353,36,74.51275696727748,0
P01642,2023-02-26,271,27,72.45511254066783,0
P01643,2023-01-16,235,26,69.27252896924627,1
P01644,2023-02-25,238,20,70.45491952645726,0
P01645,2023-01-10,263,41,76.86783626337397,1
P01646,2023-01-30,281,34,62.03391241791628,1
P01647,2023-01-25,315,34,81.70622060084801,1
P01648,2023-03-25,259,36,71.30877929161159,0
P01649,2023-01-05,314,34,83.74646679589151,0
P01650,2023-03-06,318,30,68.80068829964847,1
P01651,2023-04-04,307,26,68.25886389018828,0
P01652,2023-02-18,243,33,65.54536653827653,0
P01653,2023-01-03,323,30,68.85645390714492,1
P01654,2023-02-14,404,18,66.98570124551695,0
P01655,2023-01-14,312,33,79.34747189094655,1
P01656,2023-01-30,152,14,85.4710731968488,0
P01657,2023-03-09,362,31,78.87868089683516,0
P01658,2023-01-18,264,30,74.22577635032754,0
P01659,2023-03-03,413,27,79.86887444111028,0
P01660,2023-02-06,305,25,74.6358037659105,0
P01661,2023-01-25,215,27,75.2857334495848,1
P01662,2023-02-17,196,27,71.93361061734225,0
P01663,2023-03-06,376,31,83.36591263119546,0
P01664,2023-02-22,355,26,49.340684326532795,1
P01665,2023-03-20,411,14,53.67151966802176,0
P01666,2023-03-14,300,26,85.27224435754513,0
P01667,2023-01-15,297,35,73.03472865945297,1
P01668,2023-02-18,280,30,84.17233845197683,0
P01669,2023-03-29,267,32,68.91921354447854,1
P01670,2023-03-09,280,37,91.74244132883051,1
P01671,2023-01-12,310,38,73.63481344640384,1
P01672,2023-02-28,257,28,79.49391547060092,1
P01673,2023-02-06,216,34,70.52853752117718,0
P01674,2023-03-02,307,39,66.02868312844271,1
P01675,2023-02-12,256,28,57.590714199295896,1
P01676,2023-03-11,138,28,82.85704056263359,0
